RowNumber,CustomerId,CustomerId_ref_number,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9448,CUS15810390,15810390,Amadi,718,France,Female,41,1,0,2,0,1,27509.52,1
9449,CUS15628274,15628274,Ferri,583,Germany,Male,35,8,149995.72,2,1,0,42143.55,0
9450,CUS15615444,15615444,Y?an,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0
9451,CUS15784010,15784010,Williamson,666,Germany,Male,33,2,124125.26,1,1,0,81884.8,0
9452,CUS15571586,15571586,Briggs,524,Spain,Male,29,3,159035.45,1,1,0,2705.31,1
9453,CUS15748616,15748616,Napolitani,599,France,Male,27,5,0,2,1,0,30546.4,0
9454,CUS15769402,15769402,Carpenter,667,France,Male,27,7,156811.74,1,1,1,149402.59,0
9455,CUS15739248,15739248,Lin,727,France,Male,52,4,0,2,1,1,118429.02,0
9456,CUS15603481,15603481,Robinson,689,Spain,Female,55,4,0,2,1,1,58442.25,0
9457,CUS15723604,15723604,Collins,639,France,Male,39,6,150555.83,1,1,0,30414.17,0
9458,CUS15797822,15797822,Kingsley,678,France,Male,28,2,109137.12,1,1,1,58814.41,0
9459,CUS15665064,15665064,Harvey,523,France,Male,36,8,158351.02,2,1,0,155304.53,0
9460,CUS15640580,15640580,Obiora,650,France,Female,47,9,0,1,1,0,187943.6,0
9461,CUS15581089,15581089,Knight,744,Spain,Male,35,7,0,2,1,1,43036.6,0
9462,CUS15728605,15728605,Hung,697,France,Male,40,4,0,2,0,1,26543.28,0
9463,CUS15737385,15737385,Curtis,800,Spain,Female,46,6,0,2,1,0,171928.04,0
9464,CUS15714789,15714789,Perez,664,France,Male,24,7,0,1,0,1,35611.35,0
9465,CUS15786035,15786035,Gosnell,740,France,Male,39,9,0,2,1,0,19047.23,0
9466,CUS15815259,15815259,Fang,835,France,Female,56,2,0,2,1,1,39820.13,0
9467,CUS15592716,15592716,Clarke,559,France,Male,52,2,0,1,1,0,129013.59,1
9468,CUS15734850,15734850,Milanesi,676,Spain,Male,36,1,82729.49,1,1,0,113810.12,0
9469,CUS15638047,15638047,Chia,613,Germany,Female,45,9,142765.24,2,1,0,34749.65,0
9470,CUS15674573,15674573,Gearhart,713,France,Female,25,4,121172.97,1,1,1,56268.98,0
9471,CUS15694859,15694859,McLean,751,Germany,Female,28,10,132932.14,2,1,1,46630.47,0
9472,CUS15776404,15776404,Williamson,523,France,Male,22,8,123374.46,1,1,1,124906.59,0
9473,CUS15579345,15579345,Murphy,775,Germany,Female,74,0,161371.5,1,1,1,134869.93,0
9474,CUS15690733,15690733,Angelo,608,Spain,Male,45,4,0,2,0,0,36697.48,1
9475,CUS15631481,15631481,Thomson,673,France,Male,51,8,79563.36,2,1,1,172200.91,0
9476,CUS15620988,15620988,Murray,616,France,Male,46,2,0,2,1,0,137136.46,0
9477,CUS15571529,15571529,Kirby,650,Germany,Female,48,7,138232.24,1,1,0,57594.78,0
9478,CUS15592104,15592104,Lane,655,France,Female,41,5,0,1,0,0,36548,1
9479,CUS15651900,15651900,Bergamaschi,782,Germany,Female,53,1,81571.05,1,1,0,182960.46,1
9480,CUS15596212,15596212,Yang,781,Spain,Male,35,1,0,2,0,0,42117.9,0
9481,CUS15710687,15710687,Mills,593,France,Female,33,0,95927.04,1,1,0,199478.05,0
9482,CUS15613787,15613787,Chidubem,505,Spain,Male,35,8,116932.59,1,1,0,91092.84,0
9483,CUS15599211,15599211,Findlay,707,France,Male,40,1,0,2,1,0,14090.4,1
9484,CUS15675983,15675983,Wood,692,France,Female,36,3,79551.12,1,0,1,178267.07,0
9485,CUS15622370,15622370,Boyle,813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0
9486,CUS15656319,15656319,Toscano,850,Spain,Male,37,4,88141.1,1,1,0,109659.12,0
9487,CUS15605130,15605130,Seccombe,753,France,Male,32,6,177729.13,1,1,1,161642.08,0
9488,CUS15672574,15672574,Uspenskaya,850,Spain,Female,32,5,0,1,1,1,3830.59,0
9489,CUS15659355,15659355,McKenzie,671,Spain,Male,32,6,123912.78,2,1,1,146636.44,0
9490,CUS15777907,15777907,Liang,791,France,Female,33,3,0,1,1,1,144413.92,1
9491,CUS15655171,15655171,Yermakova,624,France,Male,80,3,0,1,1,1,65801.44,0
9492,CUS15619674,15619674,White,649,France,Female,35,4,108306.44,1,1,1,192486.24,0
9493,CUS15775192,15775192,Rounsevell,732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1
9494,CUS15617657,15617657,Ts'ai,664,France,Female,36,0,103502.22,1,1,1,146191.82,0
9495,CUS15688951,15688951,Stoneman,789,Germany,Male,43,8,119654.44,2,0,1,148412.24,1
9496,CUS15763460,15763460,Yao,680,France,Male,33,10,183768.47,1,1,0,164119.35,0
9497,CUS15756992,15756992,Chukwukere,701,France,Male,37,1,0,2,1,0,163457.55,0
9498,CUS15617454,15617454,Ifeatu,684,France,Female,25,1,0,2,0,1,144978.47,0
9499,CUS15701932,15701932,Millar,586,France,Female,52,6,140900.97,1,1,1,67288.89,0
9500,CUS15700813,15700813,Igwebuike,522,Germany,Female,25,5,94049.92,2,1,0,103269,0
9501,CUS15645600,15645600,Obidimkpa,739,Spain,Female,27,8,98926.4,1,1,1,106969.98,0
9502,CUS15634146,15634146,Hou,835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0
9503,CUS15686743,15686743,Moody,790,Spain,Male,29,3,46057.96,2,1,1,189777.66,0
9504,CUS15698792,15698792,Keldie,671,France,Female,48,6,119769.77,1,0,1,66032.65,0
9505,CUS15591724,15591724,Liu,560,France,Female,44,5,143244.97,1,1,0,98661.27,0
9506,CUS15571281,15571281,Ts'ao,651,France,Male,28,10,79562.98,1,1,1,74687.37,0
9507,CUS15661380,15661380,Walker,682,France,Male,69,6,0,2,0,1,149604.18,0
9508,CUS15728885,15728885,Defalco,808,France,Male,41,0,0,1,1,1,79888.78,0
9509,CUS15618950,15618950,Lo Duca,644,Spain,Male,26,8,96659.64,2,1,1,138775.69,0
9510,CUS15609804,15609804,Hyde,688,France,Male,29,1,0,2,1,0,154695.57,0
9511,CUS15735849,15735849,Kanayochukwu,617,France,Female,26,2,165947.99,2,0,1,168834.38,0
9512,CUS15652948,15652948,Yen,738,France,Male,33,4,92676.3,1,1,0,105817.63,0
9513,CUS15618155,15618155,Ts'ui,663,France,Male,45,5,83195.12,1,1,1,48682.1,0
9514,CUS15566378,15566378,Tillman,515,France,Male,48,5,129387.94,1,0,1,147955.91,1
9515,CUS15565879,15565879,Riley,845,France,Female,28,9,0,2,1,1,56185.98,0
9516,CUS15792922,15792922,Tu,639,Spain,Male,38,9,130233.14,1,1,1,81861.1,0
9517,CUS15770567,15770567,Ruiz,557,France,Female,32,3,123502.53,1,1,1,69826.8,0
9518,CUS15738042,15738042,Goliwe,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0
9519,CUS15714920,15714920,Balashov,585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0
9520,CUS15782121,15782121,Leonard,610,France,Female,27,2,0,2,1,0,14546.76,0
9521,CUS15673180,15673180,Onyekaozulu,727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0
9522,CUS15660636,15660636,Carpenter,540,Spain,Female,40,8,0,2,1,0,3560,0
9523,CUS15664504,15664504,Beede,418,France,Male,35,7,0,2,1,1,88878.15,0
9524,CUS15790322,15790322,Beneventi,660,France,Female,32,0,114668.89,1,1,0,84605,0
9525,CUS15739847,15739847,Sadlier,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0
9526,CUS15699415,15699415,Lewis,618,France,Female,46,6,150213.71,1,1,0,120668.46,1
9527,CUS15665521,15665521,Chiazagomekpele,642,Germany,Male,18,5,111183.53,2,0,1,10063.75,0
9528,CUS15682868,15682868,Elliott,850,France,Female,40,9,99816.46,1,1,1,163989.66,1
9529,CUS15584462,15584462,Liang,739,France,Male,34,9,0,1,1,0,60584.33,0
9530,CUS15661708,15661708,She,508,France,Female,41,5,0,2,1,1,94170.84,0
9531,CUS15584452,15584452,Bozeman,667,France,Male,41,6,0,2,0,0,167181.77,0
9532,CUS15717010,15717010,Yu,741,France,Female,60,5,0,1,1,1,38914.51,0
9533,CUS15643828,15643828,Teng,592,France,Male,29,7,0,2,1,1,91196.67,0
9534,CUS15733361,15733361,Davide,651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1
9535,CUS15795488,15795488,Beneventi,773,Spain,Male,52,2,0,2,1,0,57337.79,0
9536,CUS15581551,15581551,Yobachukwu,850,Spain,Male,41,8,132838.07,1,1,1,175347.28,0
9537,CUS15632051,15632051,Douglas,550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1
9538,CUS15780409,15780409,Egobudike,783,France,Male,40,6,0,2,1,0,109742.55,0
9539,CUS15572767,15572767,Shelby,777,France,Male,29,2,0,2,1,0,124489.88,0
9540,CUS15590337,15590337,Golubov,659,France,Male,29,6,123192.12,1,1,1,56971.41,1
9541,CUS15634551,15634551,Williamson,727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1
9542,CUS15669290,15669290,Fan,603,France,Male,38,8,59360.77,1,1,1,191457.06,0
9543,CUS15621140,15621140,Nwebube,644,Spain,Male,37,9,0,2,1,1,96442.86,0
9544,CUS15613518,15613518,Bellucci,647,France,Female,35,6,112668.7,1,0,1,122584.29,0
9545,CUS15728043,15728043,Udinese,648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0
9546,CUS15570073,15570073,Marian,721,Spain,Male,57,1,0,1,1,1,195940.96,0
9547,CUS15777033,15777033,Chizoba,524,France,Male,29,7,0,2,1,1,105448.74,0
9548,CUS15682454,15682454,McFarland,626,France,Female,34,3,0,2,1,1,37870.29,0
9549,CUS15758513,15758513,McDonald,569,France,Male,43,7,0,2,1,0,52534.81,0
9550,CUS15772604,15772604,Chiemezie,578,Spain,Male,36,1,157267.95,2,1,0,141533.19,0
9551,CUS15721715,15721715,Fane,769,France,Female,40,9,133871.05,1,1,1,50568.02,0
9552,CUS15688563,15688563,Marchesi,694,Germany,Male,31,4,141989.27,2,1,0,26116.82,0
9553,CUS15772009,15772009,Scott,664,France,Female,41,5,0,1,1,1,152054.33,0
9554,CUS15809585,15809585,H?,646,France,Male,38,7,0,2,1,0,1528.4,0
9555,CUS15593778,15593778,Craig,779,France,Female,29,3,46388.16,3,1,0,127939.26,1
9556,CUS15655360,15655360,Chikelu,782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1
9557,CUS15780909,15780909,Caffyn,769,Germany,Male,34,7,115101.5,1,0,0,57841.89,1
9558,CUS15757310,15757310,Otitodilichukwu,655,Germany,Male,67,6,148363.38,1,1,1,186995.17,0
9559,CUS15801411,15801411,Green,623,Spain,Male,46,4,0,1,1,0,5549.11,1
9560,CUS15761706,15761706,Y?an,705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0
9561,CUS15658409,15658409,Mao,686,France,Male,41,5,128876.71,3,1,1,106939.34,1
9562,CUS15810010,15810010,Dahlenburg,678,Germany,Male,36,6,118448.15,2,1,0,53172.02,0
9563,CUS15627027,15627027,Shih,738,France,Male,39,5,0,2,1,1,114388.98,0
9564,CUS15624374,15624374,Maclean,703,France,Male,28,9,0,2,0,1,2151.17,0
9565,CUS15720083,15720083,Fiorentino,554,Spain,Male,42,1,0,2,0,1,183492.9,0
9566,CUS15752294,15752294,Long,582,France,Female,38,9,135979.01,4,1,1,76582.95,1
9567,CUS15743193,15743193,Olson,644,France,Male,37,6,117271.8,2,1,0,104217.96,1
9568,CUS15696733,15696733,McKenzie,724,France,Male,29,4,0,1,1,0,8982.75,0
9569,CUS15677522,15677522,Rossi,593,France,Male,33,1,0,2,0,0,9984.4,0
9570,CUS15643523,15643523,Power,710,Spain,Female,30,10,0,2,1,0,19500.1,0
9571,CUS15624936,15624936,Yen,631,France,Male,35,8,129205.49,1,1,1,79146.36,0
9572,CUS15716085,15716085,Norris,739,Spain,Female,41,8,0,1,1,0,191694.77,1
9573,CUS15641688,15641688,Collier,644,Spain,Male,18,7,0,1,0,1,59645.24,1
9574,CUS15796834,15796834,Rivers,652,Germany,Male,35,7,104015.54,2,1,1,55207.88,0
9575,CUS15720123,15720123,Hudson,554,Spain,Male,37,3,0,2,1,0,166177.3,0
9576,CUS15604732,15604732,Milani,483,France,Female,30,9,0,2,0,0,136356.97,0
9577,CUS15723484,15723484,Hunt,669,Germany,Female,42,1,103873.39,1,1,0,148611.52,0
9578,CUS15807120,15807120,Oluchukwu,841,Germany,Female,52,3,112383.03,1,1,0,85516.37,1
9579,CUS15810891,15810891,Lorenzo,662,France,Male,34,2,117731.79,2,0,1,55120.79,0
9580,CUS15640407,15640407,Chidiegwu,821,Germany,Male,45,0,135827.33,2,1,1,131778.58,0
9581,CUS15778838,15778838,Warren,783,France,Male,38,9,114135.17,1,1,0,153269.98,0
9582,CUS15709256,15709256,Glover,850,France,Female,28,9,0,2,1,1,164864.67,0
9583,CUS15742285,15742285,Andersen,559,France,Male,62,6,118756.62,1,1,1,20367.68,0
9584,CUS15729019,15729019,Arcuri,602,Spain,Male,34,8,98382.72,1,1,0,39542,0
9585,CUS15608588,15608588,Mackinlay,563,Germany,Male,41,2,100520.92,1,1,1,19412.8,1
9586,CUS15610557,15610557,McCarthy,695,Spain,Female,35,7,79858.13,2,1,1,127977.66,0
9587,CUS15786418,15786418,Chiu,546,France,Female,20,6,0,1,0,1,20508.85,0
9588,CUS15653050,15653050,Norriss,719,Germany,Female,76,10,95052.29,1,1,0,176244.87,0
9589,CUS15744914,15744914,Moore,539,Germany,Male,42,1,177728.55,1,1,0,105013.63,0
9590,CUS15669611,15669611,Mott,632,France,Male,71,3,83116.68,1,1,1,27597.76,0
9591,CUS15594786,15594786,Ts'ai,772,Germany,Male,34,7,111565.91,1,1,1,121073.23,0
9592,CUS15649211,15649211,Fokina,708,Spain,Male,40,8,83015.71,1,1,0,101089.76,0
9593,CUS15766066,15766066,Nikitina,668,Germany,Female,28,1,124511.01,1,0,0,114258.18,0
9594,CUS15772216,15772216,Henry,738,France,Female,67,1,130652.52,1,0,1,22762.23,0
9595,CUS15619898,15619898,Chiefo,785,France,Male,55,5,0,2,1,1,7008.65,0
9596,CUS15724543,15724543,Mao,597,France,Male,61,5,0,2,1,1,81299.17,0
9597,CUS15755084,15755084,Bezrukova,531,France,Male,37,7,121854.45,1,1,0,147521.35,0
9598,CUS15730441,15730441,Dodd,509,France,Male,26,10,0,2,1,1,6177.83,0
9599,CUS15666767,15666767,Lori,508,France,Male,35,1,86893.28,1,0,0,59374.82,0
9600,CUS15690456,15690456,Yudina,749,Germany,Female,32,7,79523.13,1,0,1,157648.12,0
9601,CUS15570533,15570533,Conti,621,Germany,Female,55,7,131033.76,1,0,1,75685.59,1
9602,CUS15797692,15797692,Volkova,659,France,Female,33,7,89939.62,1,1,0,136540.09,0
9603,CUS15603135,15603135,Boni,634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1
9604,CUS15698927,15698927,Ritchie,675,France,Male,39,7,0,2,0,1,36267.21,0
9605,CUS15687363,15687363,McMillan,770,France,Male,31,3,155047.56,2,1,1,186064.34,0
9606,CUS15733444,15733444,Phillips,736,France,Female,29,9,0,2,0,0,176152.7,0
9607,CUS15678057,15678057,Lombardi,524,France,Male,44,10,118569.03,2,0,0,82117.2,0
9608,CUS15806918,15806918,Ireland,674,France,Male,28,5,0,1,1,1,151925.25,0
9609,CUS15638247,15638247,Boan,700,Spain,Male,44,9,0,2,1,0,142287.65,0
9610,CUS15674833,15674833,Shao,741,France,Female,35,1,0,2,1,0,36557.55,0
9611,CUS15812534,15812534,Chiemenam,455,France,Male,40,1,0,3,0,1,129975.34,0
9612,CUS15586522,15586522,Hunter,608,Spain,Male,37,2,130461.02,1,1,0,21967.15,0
9613,CUS15794297,15794297,McKay,776,France,Male,36,1,0,2,1,0,53477.76,0
9614,CUS15737025,15737025,Roberts,635,France,Male,33,1,0,3,0,0,178067.33,1
9615,CUS15615931,15615931,Aitken,746,France,Female,37,4,0,2,0,1,171039.56,0
9616,CUS15664860,15664860,Chao,692,Spain,Female,47,3,0,2,1,0,150802.41,1
9617,CUS15664539,15664539,Bruce,683,Spain,Male,35,9,61172.04,1,0,0,82951.12,0
9618,CUS15583692,15583692,Chan,591,Germany,Female,35,2,90194.34,2,1,0,57064.57,0
9619,CUS15693131,15693131,Watts,581,France,Female,24,3,95508.2,1,1,1,45755,0
9620,CUS15779973,15779973,Gibbons,684,Germany,Male,35,3,99967.76,1,1,1,176882.08,0
9621,CUS15620557,15620557,Ni,561,Spain,Male,37,4,101470.29,1,0,1,88838.14,0
9622,CUS15639549,15639549,Jen,718,Germany,Female,33,4,70541.06,1,0,0,88592.8,0
9623,CUS15618750,15618750,Phillips,590,France,Male,31,8,112211.61,1,1,0,26261.42,0
9624,CUS15796790,15796790,Amaechi,573,France,Female,47,8,154543.98,1,1,0,29586.73,0
9625,CUS15668309,15668309,Maslow,350,France,Female,40,0,111098.85,1,1,1,172321.21,1
9626,CUS15732437,15732437,Rowley,504,Germany,Female,44,0,131873.07,2,1,1,158036.72,1
9627,CUS15665158,15665158,Chukwuemeka,813,Spain,Male,27,1,137275.36,1,0,1,115733.16,0
9628,CUS15689322,15689322,Bevan,641,Spain,Male,31,3,153316.14,1,1,0,59927.99,0
9629,CUS15596624,15596624,Topp,662,France,Female,22,9,0,2,1,1,44377.65,0
9630,CUS15601977,15601977,Burgoyne,497,Spain,Male,44,2,121250.04,1,0,1,79691.4,0
9631,CUS15801462,15801462,Yermakov,716,France,Male,31,8,109578.04,2,1,1,51503.51,0
9632,CUS15566139,15566139,Ts'ui,526,France,Female,37,5,53573.18,1,1,0,62830.97,0
9633,CUS15791006,15791006,Kodilinyechukwu,760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0
9634,CUS15668057,15668057,K?,669,France,Female,31,6,113000.66,1,1,0,40467.82,0
9635,CUS15580805,15580805,Marino,655,France,Male,27,10,0,2,1,0,51620.94,0
9636,CUS15658768,15658768,Lucas,547,France,Female,49,2,0,1,0,0,65466.93,1
9637,CUS15613048,15613048,Anderson,648,Germany,Female,40,5,139973.65,1,1,1,667.66,1
9638,CUS15803654,15803654,Wei,790,France,Female,31,2,151290.16,1,1,1,172437.12,0
9639,CUS15662337,15662337,Baldwin,744,Germany,Female,50,1,121498.11,2,0,1,106061.47,1
9640,CUS15650924,15650924,Foster,761,Spain,Female,32,4,103515.39,2,1,1,177622.38,0
9641,CUS15647203,15647203,Gebhart,750,France,Female,35,3,0,1,1,0,191520.5,0
9642,CUS15682778,15682778,Fedorov,680,France,Male,34,9,0,2,1,1,95686.6,0
9643,CUS15579820,15579820,Robertson,704,Spain,Male,38,6,106687.76,1,1,0,173776.5,0
9644,CUS15709354,15709354,Tudawali,521,France,Female,41,2,0,2,1,1,113089.43,0
9645,CUS15728480,15728480,Iloerika,452,France,Female,35,8,0,2,1,1,149614.81,0
9646,CUS15641091,15641091,Onyemauchechukwu,695,France,Female,31,5,106089.2,1,0,0,99537.68,0
9647,CUS15603111,15603111,Muir,850,Spain,Male,71,10,69608.14,1,1,0,97893.4,1
9648,CUS15679693,15679693,Walker,625,France,Male,31,5,0,2,0,1,90.07,0
9649,CUS15797190,15797190,Charlton,608,Germany,Female,40,7,96202.32,1,0,0,161154.85,0
9650,CUS15788025,15788025,Tseng,715,France,Female,38,0,0,2,1,1,332.81,0
9651,CUS15646168,15646168,Ifeatu,834,Spain,Male,33,5,0,2,1,0,66285.18,0
9652,CUS15580493,15580493,Chin,469,France,Male,33,1,127818.52,1,1,0,163477.22,0
9653,CUS15726720,15726720,Blinova,480,France,Female,40,7,0,1,1,0,170332.67,1
9654,CUS15735799,15735799,Maconochie,527,Germany,Male,58,3,137318.42,1,1,1,126144.96,0
9655,CUS15773098,15773098,Ch'in,834,Spain,Male,34,5,0,2,0,0,53437.1,0
9656,CUS15668971,15668971,Nicholson,583,France,Female,40,4,55776.39,2,1,0,26920.43,0
9657,CUS15603221,15603221,Burgess,696,Germany,Male,32,4,84421.62,1,0,1,52314.71,0
9658,CUS15740043,15740043,Young,606,France,Male,32,5,83161.65,1,1,1,116885.59,0
9659,CUS15712264,15712264,Plumb,713,France,Female,39,10,0,2,1,1,126263.97,0
9660,CUS15751926,15751926,Trentino,821,Germany,Male,42,3,87807.29,2,1,1,64613.81,0
9661,CUS15589401,15589401,Allen,550,France,Female,30,4,0,2,1,0,89216.29,0
9662,CUS15742019,15742019,Benford,675,France,Female,39,6,0,2,0,0,83419.15,0
9663,CUS15660611,15660611,Gallo,748,Spain,Male,39,3,0,2,1,1,123998.52,0
9664,CUS15607634,15607634,Cobb,606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0
9665,CUS15595036,15595036,Doherty,726,Germany,Male,30,7,92847.59,1,1,0,146154.06,0
9666,CUS15745794,15745794,Cocci,547,France,Male,30,6,0,2,1,1,18471.86,0
9667,CUS15781689,15781689,Macadam,758,Spain,Male,35,5,0,2,1,0,95009.6,0
9668,CUS15696054,15696054,Tychonoff,596,France,Male,37,2,0,1,0,1,121175.86,0
9669,CUS15752467,15752467,Johnson,720,Spain,Male,34,3,0,2,1,1,77047.78,0
9670,CUS15597739,15597739,Tu,674,France,Male,37,3,0,1,1,0,158049.9,0
9671,CUS15651336,15651336,Chidiebere,756,France,Female,32,4,0,2,1,0,147040.25,0
9672,CUS15636061,15636061,Pope,649,Germany,Male,78,4,68345.86,2,1,1,142566.75,0
9673,CUS15723013,15723013,Sutherland,613,Germany,Male,28,7,76656.4,2,1,1,185483.24,0
9674,CUS15784148,15784148,Beneventi,643,France,Male,62,9,0,2,0,0,155870.82,0
9675,CUS15578098,15578098,Jamieson,600,France,Male,31,8,0,2,1,1,121555.51,0
9676,CUS15638621,15638621,Simmons,735,Spain,Male,39,1,60374.98,1,1,0,40223.74,0
9677,CUS15720924,15720924,Chijioke,585,France,Female,34,1,0,1,1,1,75503.6,0
9678,CUS15566531,15566531,Iloerika,724,Germany,Male,33,4,88046.88,1,0,1,186942.49,1
9679,CUS15718064,15718064,Chia,635,Spain,Male,29,2,0,2,0,0,117173.8,0
9680,CUS15605067,15605067,Nwachinemelu,472,France,Male,19,9,0,2,1,0,3453.4,0
9681,CUS15655335,15655335,Becher,590,France,Male,36,1,0,2,1,0,48876.84,0
9682,CUS15607301,15607301,Romano,651,Spain,Female,63,8,129968.67,1,1,1,11830.53,0
9683,CUS15694628,15694628,Walker,686,Germany,Female,39,4,157731.6,2,1,0,162820.6,0
9684,CUS15607112,15607112,Chiawuotu,606,France,Male,32,6,0,2,0,1,36540.63,0
9685,CUS15635775,15635775,Watt,781,France,Male,33,3,89276.48,1,1,0,6959,0
9686,CUS15644280,15644280,Udegbunam,593,France,Male,45,4,138825.19,1,0,0,10828.78,0
9687,CUS15708362,15708362,Watson,793,France,Male,63,4,103729.79,2,1,1,80272.06,0
9688,CUS15771997,15771997,Bryant,791,France,Female,31,10,75499.24,1,1,0,22184.14,0
9689,CUS15730579,15730579,Ward,850,France,Male,68,5,169445.4,1,1,1,186335.07,0
9690,CUS15728005,15728005,Urban,698,France,Female,57,9,111359.55,2,1,0,105715.01,0
9691,CUS15791674,15791674,Sutherland,846,France,Female,34,10,142388.61,2,0,1,68393.64,1
9692,CUS15754599,15754599,K'ung,765,France,Male,42,4,123311.39,2,1,1,82868.34,0
9693,CUS15693690,15693690,Iweobiegbunam,574,Spain,Male,52,7,115532.52,1,1,0,196257.67,0
9694,CUS15728963,15728963,Wei,617,Germany,Female,51,10,167273.71,1,0,0,93439.75,1
9695,CUS15659710,15659710,Lascelles,581,France,Male,25,5,77886.53,2,1,0,150319.49,0
9696,CUS15658675,15658675,Ts'ao,710,Germany,Male,37,6,135795.63,1,0,1,46523.6,0
9697,CUS15638788,15638788,Mack,550,France,Male,32,8,97514.07,1,1,1,199138.84,0
9698,CUS15609735,15609735,Campbell,533,Germany,Male,51,6,127545.56,2,0,0,79559.02,1
9699,CUS15771477,15771477,Fiorentini,779,France,Male,49,9,106160.37,1,0,0,116893.87,0
9700,CUS15570145,15570145,Long,763,France,Female,23,2,0,2,1,0,153983.99,0
9701,CUS15797149,15797149,Lloyd,563,Spain,Female,36,4,143680.47,2,1,1,63531.19,0
9702,CUS15636912,15636912,Sneddon,678,Spain,Male,38,3,124483.53,1,1,0,126253.31,0
9703,CUS15687828,15687828,Gorshkov,644,Spain,Female,31,5,86006.3,1,1,1,73922.95,0
9704,CUS15667424,15667424,Forbes,682,Germany,Female,43,7,111094.05,2,1,1,64679.3,0
9705,CUS15759872,15759872,L?,625,France,Male,22,9,0,2,1,0,157072.91,0
9706,CUS15572374,15572374,Hopetoun,733,Spain,Male,36,1,0,2,0,1,108377.82,0
9707,CUS15754926,15754926,Lucchesi,512,France,Female,30,6,0,2,1,0,88827.31,0
9708,CUS15687431,15687431,Faria,642,France,Female,41,7,115171.71,1,1,1,37674.47,0
9709,CUS15604515,15604515,Yefremov,737,Germany,Female,22,10,111543.26,2,0,0,106327.85,0
9710,CUS15682839,15682839,Genovesi,575,France,Female,57,8,137936.94,1,1,1,84475.13,0
9711,CUS15624677,15624677,Marquez,543,Germany,Female,37,3,122304.65,2,0,0,33998.7,0
9712,CUS15646366,15646366,Trevisani,521,Germany,Male,41,8,120586.54,1,0,1,20491.15,0
9713,CUS15701768,15701768,Tung,637,France,Male,32,3,0,2,1,1,197827.06,0
9714,CUS15623566,15623566,Barnhill,714,France,Male,40,9,46520.69,1,1,1,96687.25,0
9715,CUS15681274,15681274,Marshall,726,Spain,Female,56,2,105473.74,1,1,1,46044.7,0
9716,CUS15762573,15762573,Bednall,680,Spain,Female,34,7,0,2,1,0,98949.85,0
9717,CUS15706458,15706458,Pan,812,Germany,Male,39,5,115730.71,3,1,1,185599.34,1
